MAC125,MAC112,MAC47,MAC22,MAC226,MAC79,MAC18,MAC208,MAC12,MAC81,MAC224,MAC70,MAC90,MAC76,MAC120,MAC128,MAC17,MAC31,MAC63,MAC34,MAC24,MAC32,MAC8,MAC340,MAC108,MAC77,MAC25,MAC141,MAC56,MAC33,MAC133,MAC9,MAC82,MAC213,MAC53,MAC75,MAC61,MAC84,MAC105,MAC14,MAC26,MAC46,MAC4,MAC40,MAC23,MAC6,ECoord,NCoord,FloorID,BuildingID,SceneID,UserID,PhoneID,SampleTimes
-105,-31,-105,-105,-76,-105,-105,-45,-105,-105,-105,-105,-105,-105,-105,-53,-105,-105,-105,-105,-105,-105,-105,-105,-61,-105,-105,-38,-86,-105,-105,-87,-88,-105,-105,-105,-105,-84,-53,-105,-105,-105,-105,-105,-105,-105,74.83,19.45,4,3,1,2,2,1
-105,-31,-105,-105,-105,-105,-105,-46,-105,-105,-105,-105,-105,-105,-105,-55,-105,-105,-105,-105,-105,-105,-105,-105,-61,-105,-105,-37,-88,-105,-105,-87,-88,-105,-105,-105,-105,-84,-53,-105,-105,-105,-105,-105,-105,-105,76.03,19.45,4,3,1,2,2,1
-105,-57,-105,-105,-33,-105,-105,-49,-105,-105,-104,-105,-105,-105,-105,-44,-105,-105,-105,-105,-105,-105,-105,-105,-67,-105,-105,-42,-87,-105,-51,-105,-87,-105,-105,-105,-105,-85,-54,-105,-105,-105,-105,-105,-105,-105,77.23,19.45,4,3,1,2,2,1
-105,-57,-105,-105,-33,-105,-105,-50,-105,-105,-105,-105,-105,-105,-105,-45,-105,-105,-105,-105,-105,-105,-105,-105,-66,-105,-105,-42,-87,-105,-51,-105,-105,-105,-105,-105,-105,-80,-54,-105,-105,-105,-105,-105,-105,-105,78.43,19.45,4,3,1,2,2,1
-105,-105,-77,-77,-105,-72,-105,-105,-105,-105,-105,-33,-105,-61,-105,-105,-42,-105,-37,-45,-46,-55,-99,-105,-105,-105,-87,-105,-77,-105,-105,-81,-88,-105,-48,-83,-73,-105,-105,-44,-105,-105,-52,-45,-42,-84,29.73,30.08,4,3,2,3,1,1
-105,-105,-105,-64,-105,-105,-105,-105,-70,-105,-105,-41,-105,-55,-105,-105,-40,-41,-36,-45,-105,-48,-71,-105,-105,-82,-76,-105,-73,-105,-105,-77,-85,-105,-37,-83,-70,-105,-105,-38,-42,-39,-45,-50,-47,-77,30.93,30.08,4,3,2,3,1,1
-105,-105,-105,-75,-105,-59,-105,-105,-105,-105,-105,-30,-105,-56,-105,-105,-39,-40,-35,-46,-105,-51,-69,-105,-105,-105,-79,-105,-74,-105,-105,-79,-83,-105,-42,-105,-67,-105,-105,-39,-41,-32,-53,-52,-53,-82,32.13,30.08,4,3,2,3,1,1
-105,-105,-105,-105,-105,-60,-105,-105,-105,-105,-105,-42,-105,-51,-105,-105,-33,-105,-45,-41,-39,-105,-105,-105,-105,-105,-82,-105,-75,-105,-105,-105,-105,-105,-38,-105,-72,-105,-105,-42,-105,-32,-56,-54,-55,-83,33.33,30.08,4,3,2,3,1,1
-105,-105,-62,-105,-105,-50,-105,-105,-105,-105,-105,-35,-105,-53,-105,-105,-28,-105,-52,-45,-46,-56,-60,-105,-105,-105,-85,-105,-105,-105,-105,-105,-84,-105,-41,-105,-74,-105,-105,-47,-105,-35,-48,-49,-43,-83,34.28,30.08,4,3,2,3,1,1
-105,-105,-85,-91,-105,-58,-105,-105,-105,-105,-105,-39,-105,-105,-105,-105,-35,-105,-74,-46,-42,-81,-105,-105,-105,-95,-79,-105,-89,-105,-105,-80,-94,-105,-40,-96,-72,-105,-105,-46,-74,-39,-49,-49,-45,-79,29.73,28.88,4,3,2,3,1,1
-105,-105,-105,-65,-105,-56,-105,-105,-105,-105,-105,-31,-105,-105,-105,-105,-40,-105,-42,-105,-36,-46,-70,-105,-105,-105,-83,-105,-67,-105,-105,-86,-105,-105,-43,-105,-73,-105,-105,-44,-105,-41,-48,-50,-46,-82,29.73,27.68,4,3,2,3,1,1
-105,-105,-96,-79,-105,-73,-105,-105,-105,-105,-105,-43,-105,-70,-105,-105,-66,-105,-45,-46,-43,-42,-60,-105,-105,-105,-76,-105,-70,-105,-105,-87,-88,-105,-45,-91,-67,-105,-105,-46,-105,-42,-46,-50,-48,-95,29.73,26.48,4,3,2,3,1,1
-105,-105,-105,-81,-105,-105,-105,-105,-86,-88,-105,-54,-105,-58,-105,-105,-37,-70,-53,-41,-39,-48,-87,-105,-105,-105,-78,-105,-93,-105,-105,-83,-94,-105,-54,-105,-73,-105,-105,-46,-105,-75,-55,-52,-57,-77,29.73,25.28,4,3,2,3,1,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-29,-105,-105,-105,-105,-41,-37,-105,-39,-44,-40,-105,-105,-105,-92,-74,-105,-69,-105,-105,-76,-76,-105,-41,-82,-63,-105,-105,-42,-38,-43,-44,-44,-51,-71,29.73,24.08,4,3,2,3,1,1
-105,-105,-71,-61,-105,-100,-105,-105,-105,-105,-105,-47,-105,-54,-105,-105,-37,-105,-46,-37,-46,-43,-59,-105,-105,-105,-82,-105,-71,-105,-105,-82,-84,-105,-56,-105,-64,-105,-105,-43,-105,-48,-39,-58,-51,-101,29.73,22.88,4,3,2,3,1,1
-105,-105,-69,-72,-105,-105,-105,-105,-105,-68,-105,-32,-105,-105,-105,-105,-31,-39,-36,-40,-42,-44,-105,-105,-105,-105,-84,-105,-77,-105,-105,-105,-105,-105,-46,-105,-68,-105,-105,-39,-105,-33,-53,-56,-54,-73,34.28,28.88,4,3,2,3,1,1
-105,-105,-64,-71,-105,-105,-105,-105,-66,-105,-105,-37,-105,-53,-81,-105,-29,-37,-41,-40,-42,-46,-105,-105,-105,-105,-83,-105,-73,-105,-105,-105,-85,-105,-48,-89,-74,-105,-105,-39,-105,-39,-53,-47,-46,-79,34.28,27.68,4,3,2,3,1,1
-105,-105,-105,-105,-105,-58,-105,-105,-105,-105,-105,-41,-105,-74,-105,-105,-37,-105,-40,-39,-46,-71,-105,-105,-105,-90,-78,-105,-85,-105,-105,-80,-84,-105,-44,-94,-67,-105,-105,-47,-39,-44,-46,-52,-53,-74,34.28,26.48,4,3,2,3,1,1
-105,-105,-105,-105,-105,-58,-105,-105,-105,-105,-105,-43,-105,-53,-105,-105,-38,-105,-41,-41,-50,-49,-105,-105,-105,-80,-74,-105,-72,-105,-105,-80,-83,-105,-42,-87,-67,-105,-105,-48,-39,-43,-44,-50,-52,-72,34.28,25.28,4,3,2,3,1,1
-105,-105,-105,-54,-105,-58,-105,-105,-105,-69,-105,-46,-105,-50,-105,-105,-48,-105,-47,-43,-49,-45,-66,-105,-105,-75,-68,-105,-105,-105,-105,-105,-76,-105,-51,-85,-57,-105,-105,-46,-39,-40,-36,-54,-50,-105,34.28,24.08,4,3,2,3,1,1
-105,-105,-68,-63,-105,-51,-105,-105,-105,-105,-105,-44,-105,-45,-105,-105,-43,-105,-43,-105,-39,-105,-67,-105,-105,-82,-74,-105,-105,-105,-105,-75,-81,-105,-54,-105,-53,-105,-105,-51,-37,-37,-45,-46,-47,-73,34.28,23.4,4,3,2,3,1,1
-105,-105,-73,-58,-105,-42,-105,-105,-105,-105,-105,-39,-105,-45,-105,-105,-48,-105,-42,-48,-57,-40,-105,-105,-105,-83,-75,-105,-71,-105,-105,-76,-82,-105,-60,-84,-54,-105,-105,-53,-105,-45,-47,-49,-54,-69,34.98,22.875,4,3,2,3,1,1
-105,-105,-105,-105,-105,-53,-105,-105,-105,-105,-105,-42,-105,-47,-105,-105,-74,-105,-44,-48,-48,-66,-85,-105,-105,-88,-70,-105,-67,-90,-105,-94,-79,-105,-51,-90,-59,-93,-105,-54,-105,-46,-44,-48,-52,-79,36.18,22.875,4,3,2,3,1,1
-105,-105,-105,-105,-105,-54,-105,-105,-105,-105,-105,-46,-105,-43,-105,-105,-105,-105,-45,-44,-56,-105,-58,-105,-105,-105,-73,-105,-75,-105,-105,-80,-85,-105,-57,-105,-52,-105,-105,-59,-105,-51,-47,-49,-61,-105,37.38,22.875,4,3,2,3,1,1
-96,-105,-105,-84,-105,-92,-105,-105,-80,-81,-105,-50,-105,-41,-105,-105,-48,-105,-47,-50,-76,-55,-78,-105,-105,-105,-78,-105,-105,-105,-105,-97,-81,-105,-60,-100,-50,-105,-105,-61,-88,-44,-47,-57,-64,-83,38.28,22.875,4,3,2,3,1,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-50,-105,-105,-105,-105,-48,-105,-67,-52,-67,-105,-105,-105,-83,-105,-105,-105,-105,-105,-84,-105,-67,-105,-42,-105,-105,-63,-105,-52,-57,-64,-66,-105,39.78,22.875,4,3,2,3,1,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-100,-105,-48,-105,-105,-99,-105,-58,-95,-71,-56,-71,-105,-105,-105,-83,-105,-105,-105,-105,-105,-86,-105,-66,-105,-42,-105,-105,-64,-105,-53,-57,-64,-66,-101,40.98,22.875,4,3,2,3,1,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-42,-105,-105,-56,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-75,-105,-69,-105,-41,-105,-105,-66,-63,-59,-52,-69,-66,-81,42.18,22.875,4,3,2,3,1,1
-105,-105,-93,-105,-105,-83,-105,-105,-105,-105,-105,-80,-105,-37,-105,-105,-56,-105,-105,-76,-83,-105,-89,-105,-105,-105,-105,-105,-105,-105,-105,-105,-77,-105,-67,-105,-37,-105,-105,-68,-66,-58,-54,-69,-69,-82,43.427,22.875,4,3,2,3,1,1
-105,-105,-105,-83,-105,-105,-105,-105,-105,-105,-105,-51,-105,-44,-105,-105,-51,-105,-105,-105,-105,-76,-72,-105,-105,-105,-90,-105,-92,-105,-105,-90,-76,-105,-59,-105,-47,-105,-105,-65,-61,-55,-52,-62,-62,-75,38.28,24.075,4,3,2,3,1,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-48,-105,-105,-105,-105,-50,-105,-105,-43,-54,-105,-63,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-61,-105,-53,-105,-105,-67,-63,-105,-58,-64,-68,-105,38.28,25.275,4,3,2,3,1,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-48,-105,-43,-105,-105,-46,-105,-105,-52,-62,-105,-68,-105,-105,-105,-105,-105,-105,-105,-105,-105,-81,-105,-57,-105,-56,-105,-105,-67,-105,-53,-64,-66,-78,-105,38.28,26.475,4,3,2,3,1,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-83,-105,-42,-105,-105,-47,-105,-105,-85,-65,-105,-96,-105,-105,-105,-105,-105,-105,-105,-105,-105,-86,-105,-75,-105,-55,-105,-105,-63,-105,-60,-64,-69,-75,-105,38.28,27.675,4,3,2,3,1,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-42,-105,-105,-45,-105,-105,-105,-60,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-84,-105,-62,-105,-56,-105,-105,-66,-105,-62,-65,-70,-77,-105,38.28,28.875,4,3,2,3,1,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-49,-105,-49,-105,-105,-55,-105,-105,-59,-60,-105,-105,-105,-105,-105,-105,-105,-82,-105,-105,-82,-75,-105,-62,-105,-57,-105,-105,-62,-65,-105,-60,-64,-72,-105,38.28,30.075,4,3,2,3,1,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-52,-105,-56,-105,-105,-49,-105,-54,-61,-64,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-82,-105,-65,-105,-62,-105,-105,-67,-105,-61,-67,-105,-81,-105,38.28,31.03,4,3,2,3,1,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-64,-105,-105,-105,-38,-105,-105,-51,-55,-105,-52,-64,-105,-105,-105,-105,-105,-86,-105,-105,-105,-105,-105,-82,-105,-67,-105,-39,-105,-105,-67,-105,-62,-54,-69,-73,-105,43.427,24.075,4,3,2,3,1,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-36,-105,-105,-46,-105,-105,-49,-105,-105,-67,-105,-105,-105,-105,-105,-105,-105,-105,-105,-84,-105,-105,-105,-40,-105,-105,-66,-105,-105,-51,-105,-105,-105,43.427,25.275,4,3,2,3,1,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-46,-105,-37,-105,-105,-46,-105,-45,-51,-62,-105,-68,-105,-105,-105,-105,-105,-105,-105,-105,-105,-78,-105,-67,-105,-42,-105,-105,-63,-105,-63,-68,-76,-75,-105,43.427,26.475,4,3,2,3,1,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-52,-105,-42,-105,-105,-53,-105,-57,-97,-61,-105,-101,-105,-105,-105,-105,-105,-105,-105,-105,-105,-79,-105,-99,-105,-52,-105,-105,-65,-105,-62,-75,-70,-76,-105,43.427,27.675,4,3,2,3,1,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-53,-105,-43,-105,-105,-54,-105,-54,-105,-61,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-79,-105,-105,-105,-53,-105,-105,-65,-105,-62,-76,-69,-76,-105,43.427,28.875,4,3,2,3,1,1
-74,-105,-105,-105,-105,-73,-105,-105,-105,-105,-105,-105,-105,-55,-105,-105,-49,-105,-51,-61,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-77,-105,-67,-105,-50,-105,-105,-66,-74,-105,-67,-67,-73,-105,43.427,30.075,4,3,2,3,1,1
-105,-105,-105,-105,-105,-69,-105,-105,-105,-105,-105,-54,-105,-50,-105,-105,-57,-105,-62,-105,-70,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-85,-74,-105,-66,-105,-44,-105,-105,-61,-105,-105,-68,-59,-71,-105,43.427,31.03,4,3,2,3,1,1
-105,-105,-74,-105,-105,-58,-105,-105,-105,-64,-105,-45,-105,-53,-105,-105,-40,-105,-48,-34,-38,-32,-46,-105,-105,-105,-71,-105,-69,-105,-105,-81,-74,-105,-52,-105,-70,-105,-105,-60,-105,-47,-43,-58,-51,-65,28.25,21.045,4,3,2,3,1,1
-105,-105,-105,-70,-105,-62,-97,-105,-92,-105,-105,-40,-105,-90,-105,-105,-38,-105,-88,-40,-54,-83,-72,-105,-105,-98,-71,-105,-70,-100,-105,-79,-92,-105,-56,-105,-73,-105,-105,-55,-105,-46,-48,-51,-48,-64,29.73,21.045,4,3,2,3,1,1
-105,-105,-105,-57,-105,-57,-105,-105,-105,-105,-105,-41,-105,-105,-105,-105,-35,-105,-105,-42,-36,-105,-60,-105,-105,-105,-73,-105,-72,-105,-105,-80,-105,-105,-58,-105,-73,-105,-105,-54,-105,-45,-51,-52,-50,-67,31.38,21.045,4,3,2,3,1,1
-105,-105,-105,-61,-105,-46,-105,-105,-63,-105,-105,-40,-69,-57,-105,-105,-46,-105,-36,-41,-43,-35,-52,-105,-105,-105,-71,-105,-70,-105,-105,-80,-76,-105,-60,-105,-75,-105,-105,-56,-105,-42,-46,-49,-52,-65,32.58,21.045,4,3,2,3,1,1
-105,-105,-105,-63,-105,-49,-105,-105,-105,-66,-105,-105,-105,-105,-105,-105,-52,-105,-37,-48,-37,-36,-50,-105,-105,-105,-74,-105,-71,-85,-105,-80,-75,-105,-63,-84,-68,-105,-105,-56,-105,-47,-43,-52,-47,-63,33.78,21.045,4,3,2,3,1,1
-105,-105,-74,-65,-105,-50,-105,-105,-105,-97,-105,-105,-93,-91,-105,-105,-90,-105,-49,-89,-44,-39,-50,-105,-105,-84,-80,-105,-73,-101,-105,-75,-78,-105,-59,-101,-74,-105,-105,-52,-105,-44,-45,-46,-48,-67,34.98,21.045,4,3,2,3,1,1
-105,-105,-67,-69,-105,-55,-105,-105,-105,-105,-105,-46,-69,-64,-105,-105,-50,-105,-42,-39,-51,-41,-52,-105,-105,-74,-66,-105,-63,-105,-105,-70,-68,-105,-105,-81,-73,-105,-105,-49,-41,-43,-41,-43,-50,-61,34.98,19.275,4,3,2,3,1,1
-105,-105,-105,-63,-105,-52,-105,-105,-105,-105,-105,-50,-74,-55,-105,-105,-51,-105,-43,-37,-49,-36,-51,-105,-105,-82,-75,-105,-68,-83,-105,-79,-79,-105,-54,-84,-74,-105,-105,-47,-105,-51,-38,-51,-45,-67,34.98,18.075,4,3,2,3,1,1
-105,-105,-105,-54,-105,-45,-105,-105,-105,-105,-105,-45,-105,-105,-105,-105,-44,-105,-38,-37,-35,-46,-105,-105,-105,-82,-70,-105,-71,-81,-105,-78,-83,-105,-56,-105,-74,-85,-105,-52,-105,-53,-53,-47,-43,-75,28.045,17.072,4,3,2,3,1,1
-105,-105,-77,-54,-105,-45,-105,-105,-105,-105,-105,-45,-105,-105,-105,-105,-49,-105,-79,-43,-49,-39,-74,-105,-105,-96,-73,-105,-74,-96,-105,-76,-80,-105,-57,-91,-76,-98,-105,-52,-105,-48,-51,-49,-45,-73,28.98,17.072,4,3,2,3,1,1
-105,-105,-103,-103,-105,-55,-105,-105,-66,-105,-105,-44,-105,-59,-105,-105,-41,-105,-49,-43,-103,-38,-59,-92,-105,-89,-63,-105,-64,-82,-105,-76,-66,-105,-57,-82,-104,-105,-105,-44,-70,-45,-46,-44,-41,-104,30.18,17.072,4,3,2,3,1,1
-105,-105,-105,-57,-105,-46,-105,-105,-58,-105,-105,-54,-105,-57,-105,-105,-41,-105,-45,-44,-41,-45,-54,-105,-105,-105,-69,-105,-74,-83,-105,-81,-73,-105,-63,-105,-77,-105,-105,-47,-105,-105,-57,-55,-53,-75,31.38,17.072,4,3,2,3,1,1
-105,-105,-62,-105,-105,-43,-105,-105,-105,-105,-105,-105,-60,-65,-105,-105,-43,-105,-41,-35,-44,-105,-50,-105,-105,-105,-69,-105,-72,-105,-105,-105,-105,-105,-58,-87,-105,-105,-105,-54,-105,-44,-46,-44,-43,-65,32.58,17.072,4,3,2,3,1,1
-105,-105,-61,-97,-105,-47,-105,-105,-105,-105,-105,-93,-64,-73,-105,-105,-42,-105,-41,-36,-43,-105,-50,-105,-105,-100,-70,-105,-74,-105,-105,-105,-105,-105,-58,-89,-101,-105,-105,-53,-105,-45,-46,-43,-43,-67,33.78,17.072,4,3,2,3,1,1
-105,-105,-59,-64,-105,-41,-105,-105,-105,-105,-105,-44,-67,-105,-105,-105,-40,-105,-44,-36,-37,-105,-49,-105,-105,-80,-73,-105,-68,-105,-105,-105,-105,-105,-59,-105,-77,-105,-105,-47,-105,-50,-48,-40,-44,-76,34.98,17.072,4,3,2,3,1,1
-105,-105,-105,-63,-105,-45,-105,-105,-56,-105,-105,-50,-105,-105,-105,-105,-44,-105,-42,-44,-37,-40,-54,-105,-105,-105,-105,-105,-67,-82,-105,-105,-66,-105,-61,-85,-81,-105,-105,-56,-43,-53,-44,-41,-43,-65,34.98,15.675,4,3,2,3,1,1
-105,-105,-105,-91,-105,-85,-105,-105,-55,-105,-105,-87,-105,-74,-105,-105,-48,-105,-40,-40,-43,-39,-55,-105,-105,-105,-83,-105,-93,-98,-105,-105,-95,-105,-59,-86,-99,-105,-105,-53,-88,-48,-48,-46,-43,-71,34.98,14.475,4,3,2,3,1,1
-105,-105,-70,-56,-105,-43,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-34,-33,-43,-62,-105,-105,-82,-71,-105,-65,-81,-105,-78,-105,-105,-105,-105,-105,-105,-105,-47,-105,-48,-49,-43,-36,-71,28.98,13.086,4,3,2,3,1,1
-105,-105,-87,-54,-105,-51,-105,-105,-105,-105,-105,-78,-89,-105,-105,-105,-77,-105,-105,-36,-32,-74,-58,-105,-105,-95,-70,-105,-65,-81,-105,-78,-105,-105,-78,-93,-93,-105,-105,-48,-105,-46,-53,-41,-40,-88,30.18,13.086,4,3,2,3,1,1
-105,-105,-76,-67,-105,-51,-105,-105,-55,-105,-105,-49,-105,-105,-105,-105,-48,-105,-47,-40,-36,-105,-105,-105,-105,-77,-61,-105,-58,-78,-105,-67,-84,-105,-58,-73,-80,-105,-105,-46,-64,-45,-50,-36,-41,-72,31.38,13.086,4,3,2,3,1,1
-105,-105,-105,-64,-105,-52,-105,-105,-50,-105,-105,-48,-61,-58,-105,-105,-50,-105,-44,-36,-36,-38,-49,-105,-105,-81,-72,-105,-105,-81,-105,-72,-105,-105,-60,-80,-81,-87,-105,-49,-105,-105,-54,-40,-42,-76,32.58,13.086,4,3,2,3,1,1
-105,-105,-105,-62,-105,-105,-105,-105,-58,-105,-105,-47,-105,-105,-105,-105,-105,-105,-46,-34,-37,-34,-54,-105,-105,-81,-71,-105,-69,-105,-105,-76,-71,-105,-60,-105,-76,-105,-105,-51,-105,-55,-53,-39,-42,-74,33.78,13.086,4,3,2,3,1,1
-105,-105,-105,-83,-105,-105,-105,-105,-68,-82,-105,-52,-87,-105,-105,-105,-105,-105,-75,-42,-47,-30,-57,-105,-105,-75,-72,-105,-70,-105,-105,-73,-70,-105,-56,-83,-81,-105,-105,-55,-105,-47,-47,-42,-42,-72,34.98,13.086,4,3,2,3,1,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-75,-105,-53,-105,-40,-105,-105,-52,-105,-100,-64,-100,-68,-105,-105,-105,-105,-105,-105,-87,-105,-105,-88,-77,-105,-102,-105,-38,-105,-105,-65,-65,-59,-64,-68,-70,-105,38.28,21.675,4,3,2,3,1,1
-105,-105,-105,-91,-105,-105,-105,-105,-105,-105,-105,-62,-105,-41,-105,-105,-78,-105,-105,-72,-78,-65,-82,-105,-105,-105,-105,-105,-83,-105,-105,-105,-81,-105,-65,-105,-44,-105,-105,-62,-105,-61,-65,-65,-68,-105,39.78,21.675,4,3,2,3,1,1
-105,-105,-105,-79,-105,-105,-105,-105,-105,-105,-105,-61,-105,-35,-105,-105,-55,-105,-105,-49,-60,-60,-66,-105,-105,-105,-105,-105,-85,-105,-105,-105,-83,-105,-65,-105,-46,-105,-105,-65,-105,-61,-65,-66,-69,-105,40.98,21.67,4,3,2,3,1,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-66,-105,-54,-105,-38,-105,-105,-105,-105,-105,-105,-60,-105,-105,-105,-105,-105,-83,-105,-105,-105,-105,-105,-80,-105,-62,-105,-40,-105,-105,-105,-64,-105,-62,-68,-67,-82,42.18,21.67,4,3,2,3,1,1
-105,-105,-105,-105,-105,-63,-105,-105,-105,-60,-105,-105,-105,-41,-105,-105,-45,-105,-55,-105,-63,-57,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-74,-105,-71,-105,-39,-105,-105,-67,-105,-66,-61,-68,-72,-105,43.427,21.675,4,3,2,3,1,1
-74,-105,-40,-26,-105,-53,-105,-105,-55,-64,-105,-59,-48,-105,-105,-105,-105,-105,-61,-52,-105,-28,-64,-105,-105,-50,-62,-105,-50,-72,-105,-61,-69,-105,-74,-54,-86,-82,-105,-74,-69,-105,-63,-69,-71,-76,28.63,6.55,4,3,3,2,2,1
-74,-105,-40,-26,-105,-53,-105,-105,-55,-64,-105,-59,-48,-105,-105,-105,-105,-105,-61,-52,-105,-28,-64,-105,-105,-50,-62,-105,-50,-72,-105,-61,-69,-105,-74,-54,-86,-82,-105,-74,-69,-105,-63,-69,-71,-76,29.83,6.55,4,3,3,2,2,1
-105,-105,-44,-50,-105,-46,-57,-105,-58,-105,-105,-105,-43,-105,-27,-105,-105,-105,-105,-59,-105,-105,-105,-105,-85,-50,-53,-105,-53,-105,-105,-66,-68,-105,-78,-47,-80,-105,-89,-80,-74,-105,-67,-67,-105,-64,31.03,6.55,4,3,3,2,2,1
-89,-105,-43,-53,-105,-46,-56,-105,-55,-105,-105,-86,-43,-105,-61,-105,-92,-89,-105,-55,-87,-89,-105,-105,-84,-50,-57,-105,-72,-105,-105,-60,-70,-105,-78,-68,-90,-105,-95,-81,-77,-105,-68,-64,-87,-80,32.23,6.55,4,3,3,2,2,1
-67,-105,-43,-62,-105,-46,-55,-105,-55,-105,-105,-61,-42,-105,-105,-105,-70,-62,-105,-55,-56,-60,-105,-105,-83,-50,-62,-105,-105,-105,-105,-53,-72,-105,-79,-105,-105,-105,-105,-78,-76,-105,-69,-60,-64,-105,33.43,6.55,4,3,3,2,2,1
-102,-105,-45,-102,-105,-41,-98,-105,-53,-62,-105,-60,-41,-105,-105,-105,-103,-58,-71,-61,-98,-54,-105,-105,-104,-50,-99,-105,-55,-69,-105,-59,-101,-105,-75,-45,-84,-105,-84,-72,-103,-105,-70,-69,-75,-79,34.63,6.55,4,3,3,2,2,1
-105,-105,-45,-105,-105,-43,-105,-105,-53,-59,-105,-60,-41,-105,-105,-105,-105,-58,-66,-62,-105,-53,-105,-105,-105,-50,-105,-105,-51,-63,-105,-60,-105,-105,-75,-41,-82,-105,-83,-71,-105,-105,-70,-70,-74,-77,35.83,6.55,4,3,3,2,2,1
-105,-105,-41,-62,-105,-57,-105,-105,-60,-65,-105,-54,-43,-105,-105,-105,-68,-58,-71,-55,-105,-59,-69,-105,-105,-105,-62,-105,-52,-71,-105,-105,-105,-105,-74,-105,-85,-84,-87,-79,-67,-105,-61,-69,-105,-75,28.63,5.65,4,3,3,2,2,1
-105,-105,-41,-62,-105,-57,-105,-105,-60,-65,-105,-54,-43,-105,-105,-105,-68,-58,-71,-55,-105,-59,-69,-105,-105,-105,-62,-105,-52,-71,-105,-105,-105,-105,-74,-105,-85,-84,-87,-79,-67,-105,-61,-69,-105,-75,28.63,4.45,4,3,3,2,2,1
-105,-105,-38,-60,-105,-105,-105,-105,-59,-61,-105,-105,-105,-105,-70,-105,-105,-105,-105,-61,-62,-105,-105,-105,-105,-47,-65,-105,-56,-64,-105,-66,-67,-105,-105,-49,-82,-84,-87,-77,-73,-105,-61,-69,-71,-75,35.83,5.65,4,3,3,2,2,1
-105,-105,-37,-59,-105,-47,-105,-105,-58,-63,-105,-105,-37,-105,-105,-105,-68,-63,-67,-63,-56,-57,-69,-105,-89,-41,-57,-105,-53,-105,-105,-61,-69,-105,-74,-45,-85,-105,-105,-105,-64,-105,-70,-66,-71,-75,35.83,4.45,4,3,3,2,2,1
-105,-105,-39,-60,-105,-61,-90,-105,-59,-62,-105,-105,-36,-105,-105,-105,-77,-73,-80,-53,-56,-68,-78,-105,-94,-44,-60,-105,-52,-94,-105,-63,-69,-105,-77,-43,-84,-105,-98,-95,-67,-98,-68,-68,-72,-85,28.63,2.95,4,3,3,2,2,1
-105,-105,-44,-62,-105,-105,-61,-105,-63,-60,-105,-105,-33,-105,-105,-105,-105,-105,-105,-23,-37,-105,-105,-105,-105,-49,-66,-105,-49,-72,-105,-66,-70,-105,-75,-38,-81,-105,-84,-76,-72,-75,-63,-73,-73,-105,28.63,2.05,4,3,3,2,2,1
-105,-105,-105,-64,-105,-105,-59,-105,-105,-56,-105,-58,-105,-105,-74,-105,-105,-105,-105,-105,-105,-56,-75,-105,-88,-45,-62,-105,-57,-105,-105,-105,-72,-105,-76,-39,-105,-86,-88,-75,-68,-105,-63,-71,-105,-76,29.83,2.95,4,3,3,2,2,1
-105,-105,-105,-64,-105,-105,-59,-105,-105,-56,-105,-58,-105,-105,-74,-105,-105,-105,-105,-105,-105,-56,-75,-105,-88,-105,-62,-105,-57,-105,-105,-105,-72,-105,-76,-39,-105,-86,-88,-75,-68,-105,-63,-71,-105,-76,29.83,2.05,4,3,3,2,2,1
