MAC302,MAC314,MAC317,MAC327,MAC333,MAC230,MAC308,MAC324,MAC228,MAC335,MAC232,MAC276,MAC154,MAC135,MAC121,MAC217,MAC207,MAC208,MAC7,MAC31,MAC39,MAC38,MAC22,MAC32,MAC41,MAC15,MAC25,MAC12,MAC16,MAC48,MAC20,MAC9,MAC3,MAC29,MAC132,MAC206,MAC195,MAC176,MAC187,MAC119,MAC81,MAC82,MAC183,MAC112,MAC80,MAC125,MAC102,MAC10,MAC131,MAC191,MAC94,MAC196,MAC78,MAC56,MAC113,MAC211,ECoord,NCoord,FloorID,BuildingID,SceneID,UserID,PhoneID,SampleTimes
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-102,-82,-99,-75,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-67,-105,-89,-105,-105,-103,-68,-72,-67,-88,-69,-44,-55,-67,-105,-70,-65,-53,-64,-100,-105,-66,-53,-56,-61,-105,-85,930.727,879.455,4,2,1,7,6,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-91,-92,-83,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-76,-105,-93,-105,-105,-90,-68,-80,-59,-78,-65,-49,-49,-63,-105,-62,-72,-56,-69,-103,-105,-105,-61,-68,-49,-105,-97,930.721,878.257,4,2,1,7,6,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-90,-86,-77,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-77,-105,-91,-105,-105,-82,-70,-80,-53,-91,-60,-42,-48,-72,-105,-57,-68,-55,-76,-103,-105,-70,-65,-68,-51,-105,-88,931.921,878.257,4,2,1,7,6,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-101,-83,-91,-65,-105,-104,-105,-105,-105,-105,-105,-105,-105,-105,-105,-84,-105,-99,-105,-105,-90,-69,-68,-64,-91,-61,-43,-47,-71,-105,-58,-60,-55,-68,-95,-105,-64,-62,-53,-64,-105,-77,931.927,879.455,4,2,1,7,6,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-102,-74,-77,-71,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-73,-105,-92,-105,-105,-103,-73,-70,-56,-96,-61,-60,-50,-64,-105,-61,-61,-64,-71,-100,-105,-62,-61,-56,-61,-105,-67,933.127,879.455,4,2,1,7,6,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-84,-91,-88,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-76,-105,-98,-105,-105,-87,-71,-73,-50,-96,-63,-40,-54,-78,-105,-55,-67,-55,-79,-99,-105,-72,-55,-58,-51,-105,-74,933.121,878.257,4,2,1,7,6,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-76,-77,-80,-102,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-81,-105,-92,-105,-105,-96,-67,-64,-56,-93,-69,-42,-50,-58,-105,-55,-68,-56,-72,-105,-105,-74,-53,-58,-60,-105,-66,934.321,878.257,4,2,1,7,6,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-76,-93,-64,-105,-104,-105,-105,-105,-105,-105,-105,-105,-105,-105,-70,-105,-86,-105,-105,-103,-66,-68,-51,-97,-81,-45,-43,-63,-105,-59,-61,-64,-67,-86,-105,-70,-49,-56,-55,-105,-90,934.327,879.455,4,2,1,7,6,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-66,-80,-71,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-85,-105,-105,-105,-105,-105,-85,-74,-66,-105,-69,-52,-42,-77,-105,-82,-78,-65,-86,-105,-105,-66,-53,-75,-65,-105,-78,935.527,879.455,4,2,1,7,6,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-74,-73,-73,-105,-104,-105,-105,-105,-105,-105,-105,-105,-105,-105,-83,-105,-92,-105,-105,-103,-67,-73,-53,-105,-73,-44,-49,-57,-105,-58,-71,-61,-83,-89,-105,-68,-56,-59,-59,-105,-61,935.521,878.257,4,2,1,7,6,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-58,-83,-47,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-50,-90,-39,-105,-105,-52,-43,-70,-105,-67,-105,-46,-105,-105,-105,-105,-40,-47,-41,-105,-40,936.721,878.257,4,2,1,6,7,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-59,-105,-50,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-59,-42,-105,-44,-37,-44,-105,-105,-68,-105,-43,-105,-85,-105,-44,-44,-51,-63,-105,-41,936.727,879.455,4,2,1,6,7,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-58,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-66,-45,-105,-44,-52,-35,-105,-60,-52,-47,-51,-105,-105,-105,-46,-40,-44,-52,-105,-38,937.927,879.455,4,2,1,6,7,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-61,-61,-69,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-40,-105,-89,-38,-86,-105,-88,-67,-88,-89,-105,-104,-105,-105,-62,-88,-89,-105,-51,937.921,878.257,4,2,1,6,7,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-75,-105,-57,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-73,-57,-41,-105,-50,-38,-62,-105,-103,-45,-105,-52,-105,-91,-105,-73,-39,-53,-51,-105,-105,939.121,878.257,4,2,1,6,7,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-64,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-45,-33,-105,-105,-43,-43,-64,-49,-71,-75,-91,-105,-98,-105,-67,-32,-50,-45,-105,-49,939.127,879.455,4,2,1,6,7,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-63,-105,-52,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-52,-37,-105,-105,-45,-47,-51,-105,-47,-69,-43,-105,-105,-105,-52,-40,-43,-52,-105,-71,940.327,879.455,4,2,1,6,7,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-61,-105,-52,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-103,-38,-105,-87,-46,-38,-105,-56,-44,-105,-52,-105,-78,-105,-103,-38,-48,-48,-105,-86,940.321,878.257,4,2,1,6,7,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-64,-105,-83,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-48,-48,-35,-105,-45,-42,-39,-105,-105,-42,-83,-70,-105,-105,-105,-86,-39,-105,-87,-105,-105,941.521,878.257,4,2,1,6,7,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-61,-105,-44,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-43,-105,-83,-103,-103,-46,-103,-46,-63,-70,-105,-91,-105,-50,-37,-103,-103,-105,-105,941.527,879.455,4,2,1,6,7,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-63,-105,-42,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-47,-51,-35,-105,-44,-45,-53,-105,-105,-49,-105,-89,-105,-82,-105,-48,-34,-42,-105,-105,-105,942.727,879.455,4,2,1,6,7,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-55,-105,-44,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-49,-85,-39,-105,-59,-44,-64,-105,-105,-43,-105,-105,-92,-94,-105,-85,-37,-81,-105,-105,-105,942.721,878.257,4,2,1,6,7,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-48,-105,-63,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-49,-65,-105,-38,-43,-41,-41,-105,-51,-57,-105,-105,-88,-105,-105,-34,-84,-52,-105,-105,943.921,878.257,4,2,1,6,7,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-52,-105,-42,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-41,-45,-34,-105,-66,-40,-105,-105,-105,-103,-105,-62,-105,-81,-105,-44,-49,-39,-103,-105,-105,943.927,879.455,4,2,1,6,7,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-59,-105,-89,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-84,-40,-105,-67,-82,-105,-42,-105,-89,-105,-70,-69,-87,-105,-47,-33,-38,-103,-105,-105,945.127,879.455,4,2,1,6,7,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-62,-105,-82,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-45,-45,-45,-105,-40,-105,-87,-105,-105,-50,-105,-59,-105,-105,-105,-50,-30,-51,-52,-105,-105,945.121,878.257,4,2,1,6,7,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-60,-105,-69,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-46,-105,-42,-105,-50,-48,-45,-105,-105,-47,-105,-50,-105,-105,-105,-52,-37,-47,-105,-105,-105,946.321,878.257,4,2,1,6,7,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-66,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-88,-60,-105,-68,-81,-85,-40,-105,-87,-105,-86,-105,-94,-105,-82,-63,-44,-105,-105,-105,946.327,879.455,4,2,1,6,7,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-83,-105,-105,-105,-105,-79,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-39,-46,-42,-105,-43,-56,-103,-105,-105,-50,-67,-103,-105,-85,-105,-51,-44,-43,-105,-105,-105,947.527,879.455,4,2,1,6,7,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-72,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-42,-55,-43,-105,-39,-105,-42,-32,-105,-42,-105,-91,-105,-105,-105,-53,-38,-54,-72,-105,-105,947.521,878.257,4,2,1,6,7,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-70,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-40,-54,-38,-105,-36,-64,-67,-105,-105,-49,-105,-52,-105,-84,-105,-52,-52,-40,-105,-105,-105,948.721,878.257,4,2,1,6,7,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-96,-105,-105,-105,-105,-71,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-37,-51,-46,-105,-69,-48,-105,-105,-105,-46,-105,-54,-105,-75,-105,-43,-40,-38,-105,-105,-105,948.727,879.455,4,2,1,6,7,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-87,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-44,-51,-44,-105,-42,-105,-48,-105,-105,-55,-79,-103,-62,-85,-105,-47,-41,-45,-105,-105,-105,949.927,879.455,4,2,1,6,7,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-78,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-62,-105,-105,-105,-105,-105,-45,-84,-40,-105,-49,-86,-57,-105,-74,-51,-60,-92,-88,-77,-105,-55,-35,-39,-105,-105,-105,949.921,878.257,4,2,1,6,7,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-72,-105,-84,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-55,-46,-105,-39,-56,-53,-45,-105,-45,-100,-59,-105,-77,-105,-60,-44,-36,-78,-105,-89,951.121,878.257,4,2,1,8,7,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-42,-53,-49,-105,-51,-71,-74,-105,-105,-62,-105,-65,-105,-69,-105,-45,-74,-49,-58,-105,-105,951.127,879.455,4,2,1,8,7,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-95,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-56,-49,-105,-41,-104,-105,-29,-105,-103,-103,-105,-105,-105,-105,-39,-46,-71,-105,-105,-105,952.327,879.455,4,2,1,8,7,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-71,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-56,-42,-105,-48,-56,-103,-49,-105,-53,-105,-77,-105,-105,-105,-59,-43,-46,-78,-105,-105,952.321,878.257,4,2,1,8,7,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-73,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-77,-103,-105,-50,-100,-71,-50,-105,-53,-105,-105,-105,-87,-105,-50,-50,-50,-105,-105,-105,953.521,878.257,4,2,1,8,7,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-77,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-51,-69,-105,-37,-91,-77,-42,-105,-51,-105,-71,-105,-77,-105,-47,-67,-42,-105,-105,-105,953.527,879.455,4,2,1,8,7,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-75,-105,-76,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-73,-105,-105,-105,-105,-105,-38,-50,-54,-105,-36,-55,-105,-40,-105,-51,-77,-64,-70,-101,-105,-58,-45,-41,-100,-105,-91,954.727,879.455,4,2,1,8,7,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-78,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-52,-103,-105,-45,-60,-105,-42,-105,-38,-105,-62,-105,-85,-105,-48,-40,-37,-104,-105,-105,954.721,878.257,4,2,1,8,7,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-60,-42,-105,-46,-105,-53,-42,-105,-47,-105,-105,-105,-68,-105,-55,-50,-45,-74,-105,-105,955.921,878.257,4,2,1,8,7,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-104,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-53,-46,-105,-37,-58,-78,-35,-105,-42,-105,-105,-105,-105,-105,-46,-43,-39,-58,-105,-105,955.927,879.455,4,2,1,8,7,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-77,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-46,-47,-105,-30,-55,-105,-62,-105,-52,-105,-105,-105,-74,-105,-49,-55,-35,-103,-105,-105,957.127,879.455,4,2,1,8,7,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-48,-53,-49,-105,-42,-105,-105,-41,-105,-40,-105,-105,-105,-73,-105,-49,-45,-36,-105,-105,-105,957.121,878.257,4,2,1,8,7,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-77,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-71,-105,-105,-105,-105,-42,-42,-105,-32,-104,-105,-42,-105,-41,-77,-105,-105,-60,-105,-55,-48,-38,-105,-105,-105,958.321,878.257,4,2,1,8,7,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-42,-43,-105,-105,-31,-105,-105,-46,-105,-44,-105,-105,-105,-79,-105,-45,-52,-36,-105,-105,-105,958.327,879.455,4,2,1,8,7,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-90,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-53,-88,-105,-41,-78,-92,-45,-105,-57,-105,-105,-105,-75,-105,-54,-48,-40,-105,-105,-105,959.527,879.455,4,2,1,8,7,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-48,-55,-105,-41,-56,-79,-51,-105,-38,-89,-105,-105,-72,-105,-50,-51,-36,-105,-105,-105,959.521,878.257,4,2,1,8,7,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-87,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-42,-37,-58,-105,-42,-93,-105,-45,-105,-39,-105,-105,-105,-76,-105,-51,-58,-34,-105,-105,-105,960.721,878.257,4,2,1,8,7,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-82,-105,-105,-105,-105,-94,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-51,-73,-105,-37,-105,-105,-50,-105,-43,-104,-80,-105,-87,-105,-44,-47,-35,-105,-105,-105,960.727,879.455,4,2,1,8,7,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-45,-57,-105,-37,-51,-60,-52,-105,-42,-105,-103,-105,-70,-105,-46,-105,-65,-105,-105,-105,961.927,879.455,4,2,1,8,7,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-103,-105,-105,-105,-105,-105,-105,-44,-51,-105,-34,-105,-58,-50,-105,-40,-105,-105,-105,-63,-105,-54,-55,-28,-105,-105,-105,961.921,878.257,4,2,1,8,7,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-47,-41,-59,-105,-46,-105,-69,-49,-105,-37,-105,-105,-105,-63,-105,-55,-96,-37,-105,-105,-105,963.121,878.257,4,2,1,8,7,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-52,-42,-65,-105,-44,-105,-105,-54,-105,-35,-89,-105,-105,-64,-105,-45,-51,-46,-105,-105,-105,963.127,879.455,4,2,1,8,7,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-48,-62,-105,-48,-90,-105,-86,-105,-42,-105,-84,-105,-70,-105,-50,-57,-48,-81,-105,-105,964.327,879.455,4,2,1,8,7,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-49,-45,-60,-105,-64,-66,-78,-68,-105,-36,-105,-105,-105,-64,-105,-43,-105,-36,-105,-105,-105,964.321,878.257,4,2,1,8,7,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-87,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-55,-46,-105,-105,-46,-105,-78,-68,-105,-41,-105,-105,-105,-70,-105,-55,-72,-40,-105,-105,-105,965.521,878.257,4,2,1,8,7,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-48,-52,-63,-105,-49,-105,-82,-54,-105,-37,-105,-105,-105,-69,-105,-44,-56,-47,-105,-105,-105,965.527,879.455,4,2,1,8,7,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-104,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-52,-44,-103,-105,-53,-59,-105,-57,-105,-34,-105,-105,-105,-68,-105,-44,-56,-35,-105,-105,-105,966.727,879.455,4,2,1,8,7,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-44,-39,-88,-105,-46,-72,-62,-103,-105,-40,-105,-105,-105,-59,-105,-42,-87,-37,-105,-105,-105,966.721,878.257,4,2,1,8,7,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-92,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-48,-31,-90,-105,-47,-105,-105,-64,-105,-45,-105,-105,-105,-62,-105,-53,-59,-38,-105,-105,-105,967.921,878.257,4,2,1,8,7,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-101,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-53,-40,-81,-105,-54,-80,-105,-105,-105,-29,-105,-105,-105,-61,-105,-57,-54,-39,-84,-105,-105,967.927,879.455,4,2,1,8,7,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-87,-105,-57,-105,-103,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-45,-105,-105,-54,-105,-86,-56,-105,-39,-85,-105,-105,-47,-105,-40,-52,-38,-105,-88,-105,969.127,879.455,4,2,1,8,7,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-56,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-34,-105,-105,-44,-105,-105,-53,-105,-42,-105,-105,-105,-56,-105,-45,-76,-53,-105,-105,-105,969.121,878.257,4,2,1,8,7,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-95,-105,-46,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-47,-60,-105,-67,-105,-105,-92,-105,-38,-105,-105,-105,-39,-105,-38,-105,-47,-105,-105,-105,970.321,878.257,4,2,1,9,5,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-75,-54,-105,-41,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-103,-40,-105,-105,-46,-105,-105,-83,-105,-48,-105,-105,-105,-41,-105,-38,-105,-45,-105,-68,-105,971.521,878.257,4,2,1,9,5,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-88,-56,-69,-105,-41,-85,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-38,-92,-105,-51,-105,-105,-49,-105,-45,-105,-105,-105,-39,-105,-36,-79,-41,-105,-48,-105,972.721,878.257,4,2,1,9,5,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-77,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-58,-38,-105,-105,-46,-105,-105,-105,-86,-48,-105,-105,-105,-43,-105,-31,-65,-52,-105,-105,-105,973.921,878.257,4,2,1,9,5,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-104,-105,-57,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-48,-46,-104,-105,-67,-105,-105,-51,-105,-46,-105,-105,-105,-49,-105,-32,-105,-52,-105,-105,-105,975.121,878.257,4,2,1,9,5,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-99,-105,-105,-105,-103,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-40,-83,-105,-91,-105,-105,-94,-105,-38,-105,-105,-105,-49,-105,-47,-74,-45,-105,-66,-105,975.127,879.455,4,2,1,9,5,1
